summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,queue,date
qo7EBsILMZOzc5baKBhzx_Wsr7ZQGDcc9MzE5RX1i-Z5dw,Kennzy,484,I,156,141,False,False,True,False,grandmaster,14/03/2021
ol-oQX1Hq5o9Q_8JlazkEb9YbTvOXM9V0VUvwYg-h5Kj0Q,FIX1,581,I,135,127,True,False,False,False,grandmaster,14/03/2021
eR-lrNK7pZmg2EBStOMzOz3zSWYm8lXc_o7SADn3EqXYzA,bloomïng,515,I,147,133,False,False,False,False,grandmaster,14/03/2021
OCeiPaPnsDZDBeWC8dPNXPBrmKhydOBkAYRRUwopxevFeMk,Mayakuza,630,I,183,167,False,False,False,False,grandmaster,14/03/2021
4EvhxysKqSCSl2KXJvO6Iz295I8cpWUikZ406Dnpvbm218Y,Rakukoo,428,I,47,35,False,False,False,False,grandmaster,14/03/2021
lUyFumW9qoyvtuOk_6yrUB5bl1JOFDseedJ_TpSntKu1KQ,3O4,506,I,50,31,False,False,False,False,grandmaster,14/03/2021
RvkP2FAf6I5BDfugOijkdXI2yXGFrcaEtjmpEcnNaAlwcg,CNB Disto,422,I,156,143,False,False,True,False,grandmaster,14/03/2021
udABWMIOiq0-iIC5uhGhwyiboohx4rWN3VXXbWGtG8TXHQ,fan da cute,406,I,54,33,False,False,False,False,grandmaster,14/03/2021
9ckvnVVsvomJoGmcKBZg2JCUgqNOHt051RrR_BVXQ1-M,MC Dudu,558,I,90,79,False,False,False,False,grandmaster,14/03/2021
gxLGciV9wyJ4JIl0O-XkTwJ7sg336LJXu_KBY51cGfjilA,twtv faayad1,393,I,248,246,True,False,False,False,grandmaster,14/03/2021
bh87-5yIuhhisueO1aNTT51CHVWUGk-_JuM6QmWz_77wnQ,ThayT ,340,I,62,48,False,False,True,False,grandmaster,14/03/2021
XREGgsgBlD4QI99fnisc4En9fBOWuwLo6zDHqJz8m6Qpng,Lham,543,I,166,145,True,False,False,False,grandmaster,14/03/2021
B7OGdpKmXpWyT0J_YRrhzVSs96hIoBJTFNZf7Fgu5cQPbMM,Fersinho,449,I,81,74,False,False,False,False,grandmaster,14/03/2021
hiFhgGjvr-n5N14icxev-nDqh4Chca4q5JaW2wOHfrj_tII,Dec          ceD,375,I,279,259,False,False,True,False,grandmaster,14/03/2021
cc1e18wHNqjDxbd5vtIu0IM9vdiFFLiXryK3w2T4Cc1P1jE,Saint Aqui,430,I,116,101,False,False,False,False,grandmaster,14/03/2021
NPqW5H6cLvHPYUbIXDWmn35I8wu1UvZCYs6ym8scq0A3tg,Limits,342,I,201,194,False,False,True,False,grandmaster,14/03/2021
C-h10hCSFqBzz8nG1uYKyms85PULHbvgoeGcR8eGAONV9zM,Estelionator 171,511,I,138,117,False,False,True,False,grandmaster,14/03/2021
j6wYkUqEjOXw7NP1yu3ZIt6lcB9dvxn71xOlNZpjrYnemUc,Ti We Warn,473,I,62,52,False,False,False,False,grandmaster,14/03/2021
cSttaPe_x_dKIp5i8zV3v6FbOT73LnxIq5xK-G8Gw7_B,paiN Tkk,393,I,255,254,False,False,True,False,grandmaster,14/03/2021
q7F3nnYbffKge-HQSr5fXvy46HdjHM9OcDgZFqiECuWFd9A,Astõlfo,516,I,70,54,False,False,False,False,grandmaster,14/03/2021
EERGiAMDA8fzmEVESZ5bpXe3BCHHGKMmBd_-Ryrc9wPctw,Wïngate,607,I,85,65,False,False,False,False,grandmaster,14/03/2021
1Ovwmdvak5MKAT08VIwM1fpcD3ktVxSI5tqb8DrC7op6Jkg,Little Ancrath,403,I,69,54,False,False,False,False,grandmaster,14/03/2021
VMxfg71MUQavMEZ5pb_jVk8LZtpxlmG57oY7u_WSolsiiA,top pressure,603,I,180,160,False,False,True,False,grandmaster,14/03/2021
GTb1cygM1IdtaXNq-fJzgpIw6fgqORVc9wUm6y1R-dKvrEs,Yazin7,418,I,202,187,False,False,True,False,grandmaster,14/03/2021
SpD57dKfokemjhOyy_0zymQx6kKCjZznoFW-T7fFktMXB-A,bl3ssed,452,I,57,35,False,False,True,True,grandmaster,14/03/2021
GijL_0BT8s7fMtv9xyXpU-0kM0oVAcu7ttViI7iGmPIgkxE,FA Bronx ,441,I,183,169,False,False,True,False,grandmaster,14/03/2021
iq4iIj20fyVqtCk7W-jBzf3xnelTZGk2Aa1tf0c2HRaK,GLX  Roge ,391,I,127,118,False,False,True,False,grandmaster,14/03/2021
oayv8Wzvb7kbV5CJFRT13PRRD38rddxLPnYp8OCppKi5,KondZella,394,I,145,127,False,False,True,False,grandmaster,14/03/2021
5wt5rmWSOZRtolcOwpJHt4y_eq9_Z9GGzhf1LOIASSmqiQ,BRONX AK TROVÃO,348,I,157,126,False,False,True,False,grandmaster,14/03/2021
ATZRF4vJHhkaDKM-nbpbkXimtG7RbJe3vz19wfN1eeaAGw,vitin7,431,I,211,179,False,False,False,False,grandmaster,14/03/2021
xfcK0HvE8_kyn665lD66PAsEUodu0Hz4k5pIsz4yUFY6cXufI0o3d2qGRg,soaz 2015,511,I,138,117,False,False,True,False,grandmaster,14/03/2021
R3upJ2gFy4d0M58c7ATu1OMUuDt2GfObi-t8m4UmZFs9,random midIaner,591,I,113,88,True,False,False,False,grandmaster,14/03/2021
fFJ4v_Y7-ckCXCnuM155xTpploec5fna9leSrtNhXhl2QxM,EUW JoJo,404,I,251,229,True,False,False,False,grandmaster,14/03/2021
a4KKXIXZCm9t2Ih13f7ZRuHus9ivrLBf4JAhe3eRxNhrG9U,ruIeruzideft,349,I,79,65,False,False,False,False,grandmaster,14/03/2021
Tg8JCTWC0edTMJkRCUy294VzEPZKEtlCQd0WfBz4P0ma0wiYNh-c8sBLdg,The Brewmaster,362,I,57,45,False,False,False,False,grandmaster,14/03/2021
IaoJqVLZmyOZSiJSUR9Pcr45roF3AsXOQ37Wr0y7HOaxtg,WhiteGiantRabbit,368,I,59,38,False,False,False,True,grandmaster,14/03/2021
2r7P25b9jJ202ZP3CdRdxokyKhZZhN5mROwkg1LdC_CZYg,Hachikuji,651,I,255,229,True,False,False,True,grandmaster,14/03/2021
P_up_GniHsD6sqSrtJVuxdDVwu3vyRIVvFrCY_d2VoOFNT0,lourís,426,I,82,56,False,False,False,False,grandmaster,14/03/2021
w5LDXoajqR_Ttw0fAy39ctC_zxMvpDCQ7I4OJ5X8t0aJYw,ALA ALA ALALALA,464,I,86,73,True,False,False,False,grandmaster,14/03/2021
So0ZO6U6Pc1VxMiLw2wxcCsX9nWZgJUuoaKsYouR8MbfVg,Moeeb,360,I,120,105,False,False,False,False,grandmaster,14/03/2021
F30rOwpUmjsbNzWlMFDoWVjBDUyUIhfLavuX0HoO3THNZg,FUR Betão,602,I,134,117,False,False,True,True,grandmaster,14/03/2021
-4hDcR3QcFs4Kcg9PABw2PfvLZGpwbc9bh2HmI8JxHJdZJU,angstt,379,I,50,32,False,False,False,False,grandmaster,14/03/2021
pML5oP1PhpoxE8Zj_NSni98T7htrD-h_JMRBVthwA-s2B-8,HuZy Storm,343,I,105,80,False,False,True,False,grandmaster,14/03/2021
e2e-clMEWADDMfDjnWc50Dzggz_W-AcMNMqrWMLKwxxBAio,D Xebec,405,I,184,180,False,False,True,False,grandmaster,14/03/2021
ta_je2CCbeQfKrVrrG6oVuFUmvLehh4sNdGCFfTtBYL4RA,Mortifer,528,I,78,59,False,False,False,False,grandmaster,14/03/2021
p2isohP1be_OfXViyXG5SWfFYu4T3BBdqeio8Hlja2e7EQ,EVANDRO DO DENDE,337,I,144,146,True,False,False,False,grandmaster,14/03/2021
il0d4i61NW1fb6G8XxFtjPp-m1XEZP7-HTjKjW_2tc1O,Lokzen,457,I,100,85,False,False,False,False,grandmaster,14/03/2021
tbqMQjJNN38FgQiodvZwkeyiAR6mZMQ7BKiLXEyOaZWRNn4,Vagabundocosmico,410,I,188,175,False,False,False,False,grandmaster,14/03/2021
H10KA74M_kx3CwSPuBzqVjMHc2oF6QxZSb4M2qCLuYYP,Eradandan,457,I,53,49,False,False,False,False,grandmaster,14/03/2021
H2F4tkJsY8cIxOYI40Oe7YJTe9Yg7GvavW4l2I1eSUHDfWw,Demory,472,I,83,65,False,False,False,False,grandmaster,14/03/2021
GigIBm1o_WXnU-4Iidcgm0Ormmi1gzRdITlFJzFS5sguRaA,Yiok sem Rage,386,I,198,115,False,False,False,True,grandmaster,14/03/2021
t80_9IEoh_pw8BYuH9t9HhUSkVeO4yP9XSbkDs4ULi8A,iLoveYourFear,488,I,147,133,False,False,True,False,grandmaster,14/03/2021
GXxi26Wr8b3GNODpGF14jxyrYlxr_zg3JvbUzINrFDR2X48,fuuu777,380,I,101,89,False,False,False,False,grandmaster,14/03/2021
6Su33MbPvdGq8k9jRUK6mKl2S4j4TYspvs9NBESPZ7R_pUc,Pronect,448,I,167,153,False,False,True,False,grandmaster,14/03/2021
0I1o8zRWAN72S_Dyp_d3nhSm222H8JO3PSI8HbkBuHKuysg,Become a Hero I,382,I,125,89,False,False,True,False,grandmaster,14/03/2021
pqDxEu7TV1Oe9vRY7vHostDZ1Ciroj6jhqJQ5goARqRzFQ,THIAGUlNHO,548,I,144,113,False,False,True,False,grandmaster,14/03/2021
zV1Yz-33ppj49rIDbWl2DeO2-rSnXIcw-S1tSSvzwj5Iovs,6Head ,690,I,179,155,False,False,True,False,grandmaster,14/03/2021
s-gIdQh16cnrhEmNIeYa2XpHycDu5BwdDNnzFY2MCkQCcNg,Love,488,I,40,25,False,False,False,False,grandmaster,14/03/2021
Q680133tc_HSqiJATpNmRqzDAUrsO9qabeOKs9ntVE07Lw,DJAY WWWW,569,I,184,174,True,False,False,False,grandmaster,14/03/2021
x4JcqZytnVX1Pkh7ffA2ABR1IzfjlOYH9PfgNCyuXnYKD_k,Tihuanna,350,I,341,326,True,False,False,False,grandmaster,14/03/2021
Mn2q61zMXxAx2mmkgiz5bw3vPmqVmRma2GvZbPIeVkfvzA,M41K,342,I,45,27,False,False,True,False,grandmaster,14/03/2021
hRH_rEEEBlq4X5AhBmvyXluTYDoUSPhTDRcWQ6_47aO4uw,MAGICO KINHO YT,357,I,70,58,False,False,False,False,grandmaster,14/03/2021
S4gpTNp1NI7d_HJVg2RquW4qyz2tBjudwapJtvp9uNJWgg,elleres2,435,I,279,280,False,False,True,True,grandmaster,14/03/2021
9U0Sb3Vho0QGj2eTaWltrWiPo1ZpbKtDwksC57ikAhs4JoI,Kauri Barreto,490,I,44,24,False,False,False,False,grandmaster,14/03/2021
XgyYs4zOKHB4VQTfzeoUnp_0l-l_09abKxYEY4pIWfskPA,é o focus,614,I,150,133,False,False,True,False,grandmaster,14/03/2021
6-lBM8yONQzhVIZyOF91qNnkskXmj2Qz0Mo2ItOAYTGqBC4,Kallen Kõzuki,380,I,98,86,True,False,False,False,grandmaster,14/03/2021
2ybXZ5tEwWHTBEi6fWIS9_U9AD0_2LVhgSsN8z4vIiYYUQ,GLX Siylph,365,I,114,94,False,False,False,False,grandmaster,14/03/2021
ijYkbrspDCGutMQ_BLhmB4NPJB33xo2IH9jfUN1A2C3z,Quybaratto,398,I,80,59,False,False,False,True,grandmaster,14/03/2021
sD8upUmDiJ069DryYdNb1pbRcCIxIXcFiupp1RcGxlz_ZjY,190598,316,I,125,123,False,False,True,False,grandmaster,14/03/2021
Uj9Ub61AT6zwXzqYuFxN5aW98Rbef7VVhViTOUHR8vtXKg,paiN tinownsx,408,I,126,121,False,False,False,False,grandmaster,14/03/2021
dd3WYAFMrgtdE5sNjWDcR3uKoVLxvltqNETYgtDRuQLYRb8,841 TILAG TIRIO,362,I,247,202,False,False,True,False,grandmaster,14/03/2021
-1gtBmSbZkwdH65S7sCM2BjcUOpjbgVUAuxtQREtgRjC5n4,Bh Japa,387,I,221,198,False,False,True,False,grandmaster,14/03/2021
SBD45gVh11TuHMWGfhstPIFgKxb6kjGQefVpJeuVI8uGqw,faithziN,532,I,178,162,False,False,False,False,grandmaster,14/03/2021
VhUWtUHuERh9vNaReiJm-zePTSvZqTmlRq-hrmTMIaOG,Riven DueIista,334,I,42,29,False,False,False,False,grandmaster,14/03/2021
-Mzbp3qe6K1GRyQvnuTKxHPlRuMJka5xUqvfKEwgbGU2y7Y,IgniteClone,392,I,75,59,False,False,False,False,grandmaster,14/03/2021
1NKcEy8sVEX1yZI8huIZJtt9fZyn4fGqYNukRpnlZWPTWr0,CatchThirtythree,320,I,169,159,False,False,False,False,grandmaster,14/03/2021
xEww-NF20cHn9LmyhjNVHIlXireRzgqagK5kQIL9MxvDwfs,gaethan le tueur,477,I,178,147,False,False,True,False,grandmaster,14/03/2021
BXtbHgxKL4mPmnbCFsFdlA-5-wGFaoUkKOU0vxlg-Rd-mw,é o sleepy ,573,I,147,118,False,False,False,False,grandmaster,14/03/2021
5DJQ8uD0m8yCgImkOj1DclH-mYk5FVD5YGnpg5Ed4g88tyk,GuizorPET,556,I,161,143,False,False,False,False,grandmaster,14/03/2021
HDnmvZ87SLr1Xus08qglfeEAyxQDNFsUB_DN_HTeW6WTEYc,Losueiodiseit,381,I,39,24,False,False,True,False,grandmaster,14/03/2021
wNKnGE1aQ6V5U5vJh9X4aHECn3gW55jFSaPZqrDLPS1jog,doravante,428,I,66,43,False,False,False,False,grandmaster,14/03/2021
8IrfznhZ9ehzDIaFbv9X00cx9FO5l24ErVGzsSh9EtBZN8o,Fetty9z,571,I,193,166,False,False,True,False,grandmaster,14/03/2021
7UwF6cqGeflkZ70rvxf1pF-R9XpzmLXa2nTBG8kWf4ioI9E,E O BURROS,310,I,262,277,True,False,False,False,grandmaster,14/03/2021
wcyUaJYGm1xVKL0tc0vPFLVtGKQV7ICT3rGVApQBfsWsv8Q,YDOBONX,555,I,76,61,False,False,False,False,grandmaster,14/03/2021
hCE__yeaYbMTXX1kQTOM6G_sE8-d6lSODF5sLjBvgs1H,kadaki,372,I,360,358,True,False,False,False,grandmaster,14/03/2021
U7IGDQEcE4VBfjZZfUC36BXlSMkYqeN7pxZ-ZOTXfUe1IQ,Yuüji,337,I,226,180,False,False,False,False,grandmaster,14/03/2021
uJD9kO9Yh0HciK3nolg8MBQxUCQ4XNS2I66wHi1T7iILvw,gubi1,561,I,83,58,False,False,False,False,grandmaster,14/03/2021
Yl6h2Zda0qxWMPIIfH7N63PxX2CzSPjsKGjTgVrVziF4,Titeito,364,I,125,131,True,False,False,False,grandmaster,14/03/2021
AF3KLtWDo_1pLuGqxep_hQLoCE1dDo2y-2uVicqnKytH,Dikih,506,I,127,116,False,False,True,False,grandmaster,14/03/2021
8D0ieeMFys8gSGceXP5donxdq3M2GI67TdKnwitxszCFDiE,MaiKindred,543,I,95,81,False,False,True,False,grandmaster,14/03/2021
cqNV_dg4Ciu4TAsnN2stMx06bzgnbF9-mojItIP2YcAGD1s,LOUD Mewkyo,508,I,80,71,False,False,False,False,grandmaster,14/03/2021
K4LyYTOouzmu2tYgw8OxJXH8Zso6CQyoSJoHwwNvqbX4ow,Alvinho pokemon,527,I,151,126,True,False,False,False,grandmaster,14/03/2021
C8oWtdFKGmBOKJsDMRZxExVHROUNK-l5jbMVr9F_qhu9wek,FarCIaus,458,I,102,105,False,False,False,False,grandmaster,14/03/2021
hQ2wuRMuuBbOADHz5EfLfC5OkcD2T-cKm2XuW61pWJu2uyQ,Korean High,502,I,59,47,False,False,True,False,grandmaster,14/03/2021
XDmBtIBCr_eyIoXOU-nQGew9wQf1xoaC_uPdmRHgNSzEYw,SelioonBoy,351,I,81,65,False,False,True,False,grandmaster,14/03/2021
xnDDYvq1ObpR6OULJ6uWoOFuiU9nUK395WM9H3TFo2tSpoM79Cdp58phQg,Rensga Esports,327,I,103,96,False,False,True,False,grandmaster,14/03/2021
w19Y5wk28lDbn6q45HH1LfwMMP9lVmUnAeFT4xNuevHY-4bIXsBGcB0uQA,egoist,428,I,82,52,False,False,False,False,grandmaster,14/03/2021
IqkpAovd7LNA4uwji-27WzFR5apQqvi_Wp3kmHhqe0Cg-w,itsok no problem,404,I,264,247,True,False,False,False,grandmaster,14/03/2021
tAeaMwNz2Vx8r-8hQyN6_luAKGjXD8RkllcvPKCHxdGgDg,yDimi,406,I,68,52,False,False,True,False,grandmaster,14/03/2021
YRTFYaCLxBo9GiEs2lDRQGynsJ2HYla7tTFY3qsy0NlQGA,Tirano e Botando,632,I,133,113,False,False,True,False,grandmaster,14/03/2021
a8XdzYuZn5daRlOZv9R5rz24Gc_o5e_jgRXWKpL3QVRXVw,João Bigode,505,I,103,82,False,False,False,False,grandmaster,14/03/2021
zz6Ab1ZNqenEdlFZRY125LKlB-FIxI67CDaSaJw7JEMNig,FLA Bounty,607,I,134,118,False,False,False,True,grandmaster,14/03/2021
nixoopANIf-KIrmk68-hToDzrZfEw0AFifD6zUh3wOI6Ow,RSE Oxy,447,I,150,133,False,False,True,False,grandmaster,14/03/2021
3B2FjlEyYMyHzTtxIJRWbm4mDHN2VzXuplEVg5_D8J4OAg,jonny lek daora,456,I,215,205,True,False,False,False,grandmaster,14/03/2021
neNeUQQxYn3-ijweSZLql4rahu0rACX2AYNkY2hEq5Dz_g,Estilo,336,I,149,136,False,False,False,False,grandmaster,14/03/2021
6KgtOr80dm00Et-fv4mDe_veRXr3QbW53GBnOm_bpY2W8g,Momochi,331,I,214,193,False,False,True,False,grandmaster,14/03/2021
mSvrS7Tbmb9X2BRvexxkRf_Jcu4k8ASw8pxq42uQa3_bwQ,GLX 2däN,378,I,69,49,False,False,True,False,grandmaster,14/03/2021
SBpUkSaTcVwSb_S2TV3S9lPatfJkuxkM3W4KKsOVyvEYGQ,Hynashi,407,I,353,338,False,False,True,False,grandmaster,14/03/2021
X4Mu5gxMW1dqvoJpviTWrOmwpQLB23kwO19qmb0PngW1,MiIo,497,I,219,209,False,False,False,False,grandmaster,14/03/2021
dov9EJnQIVyDpH4XaXhTqru29cqMDhWzVt93Y4A4bb1wYw,Oldust FA,392,I,291,281,True,False,False,False,grandmaster,14/03/2021
ItYnbSiVCKPp7sAvFC_kEYMPwH5A2eQAMjblJQ4XVh3l4Q,Tepeu,566,I,252,229,False,False,False,False,grandmaster,14/03/2021
wPi__eJYj9YgLUbesnEjw7BdRDRdaASR13sdZcT66AS4XFg,kimi no chikara,478,I,38,27,False,False,True,False,grandmaster,14/03/2021
CYncFFoUnQyyZCPLKAtSX3LrRj-BKGsiNb65ljSY8enYJg,Heytun,345,I,40,15,False,False,False,True,grandmaster,14/03/2021
LhDY0b0-T-dfCsY1nogtbt4d_Oe1V3t0ESyRldjffOBamV0,Kutcha,331,I,100,96,False,False,False,False,grandmaster,14/03/2021
9aLoLuaek1I4c_Uhtg-CcJFL2I3ztWHMK_HW38mbrUrvPQ,vatten,446,I,130,105,False,False,False,False,grandmaster,14/03/2021
gGiZWkjXlvtYVPIfFoIXNzOUABNm4Khai_dYROPFXiZIui8,Rammus Mãozinha,345,I,100,61,False,False,True,False,grandmaster,14/03/2021
y2fAjoozHbvw0WbsC7nr93QuEF_xl4T2OJ8HM7T-pheQEI8,Älïne,359,I,200,198,False,False,False,False,grandmaster,14/03/2021
4u6J1XjJF4CNOxDS5OEJxG-xxZ4IaCel6OJNj5-QNVl3k2w,Guangzhou CN AD,483,I,109,92,False,False,False,False,grandmaster,14/03/2021
N3ms90G0WJ7L04Sckoe3rgouwv9UyvI-rPWX9pSus3bWqPA,kkoma05,477,I,123,98,False,False,False,False,grandmaster,14/03/2021
f8qm340Fp2UFrNmpaKfHAEpWvgETBziba6ng2KhMjXQt,Lynter,406,I,194,191,True,False,False,True,grandmaster,14/03/2021
ID0_WRPdMAVPDCNTt-q4hjfVmwgtD_31syIQuxFlKsQjcA,Brucer,326,I,40,38,False,False,True,True,grandmaster,14/03/2021
VGs1DPUGtueTYlMB7H7UE2B7mN6R36kPA2JZdwsHz_xB2GY,xsxwv,593,I,88,54,False,False,False,True,grandmaster,14/03/2021
HetpkUWFZc3ydYuOlWm69Flb41LLutoAGnQ3MITDfPaD,Dj LüzAzul,647,I,128,100,False,False,True,True,grandmaster,14/03/2021
mkJFtP0pfUhFTa8PT9SBxJD9QmDkQgE6SLHQuaVUGzvWE0M,LOUD KID TRUNKS,641,I,71,47,False,False,False,True,grandmaster,14/03/2021
fKDxuwpa5I0j-6shUCAh3I9wojRYSS4t2hVQx3fYC_IA6Q,Heïr,349,I,130,114,False,False,True,False,grandmaster,14/03/2021
RR-6IG_kVU0bFGTvQabqEvIoYHqOMikQHQ4FkcAaeowQYfE,Drogolhus,328,I,114,111,False,False,False,False,grandmaster,14/03/2021
xfC85JK-XUxY4d9MjWb2DkaETOB27IsOTnyrLqE2TOJk2Q,GuiKisT,328,I,66,47,False,False,True,False,grandmaster,14/03/2021
PVLMJItDVqlbiq32Sf6ml8_g7p-YRmT33GBAEJGAjmqU_2c,Apenas SplitPush,397,I,255,243,True,False,False,False,grandmaster,14/03/2021
zWCznIbntNkJoWUM5t1EolznUmLF2r8Cny1kidkScpDOSw,Seryu Ubiquitous,354,I,155,134,False,False,False,True,grandmaster,14/03/2021
LWTfzQaI3JQGFpVe1dcLjjeHjql8euWCkoAOxudJvPQluA,muq,370,I,128,126,True,False,False,False,grandmaster,14/03/2021
LUCcHl-4nXPZ9Y0pdFsUoPUewX-KiA0rsT_lvIl5wYYuCD4,Emily Saeko,330,I,63,55,False,False,True,False,grandmaster,14/03/2021
1UF7zWk18j1h_FoPFD-IzhCtQj6WrAxGz-cL28g3VpxzCA,Tecelã De PDL,601,I,167,141,False,False,False,False,grandmaster,14/03/2021
Yn36vhty6HiAjRI7WD-5YRv6V21QsZja2N3M0Vy2wv6yt88,Dialguer,534,I,133,120,False,False,False,False,grandmaster,14/03/2021
0DDuNIp6XNzSxHcsr16Ri9ypI7uue-Kd5w6vWjuWLxWg,vTi,569,I,63,41,False,False,False,False,grandmaster,14/03/2021
ILbSF6ZDIgdlieJx_odBKY2nfa0Z2tLwwun_wuGLhlOK0XhuLlQBZgexEA,pagode lover,487,I,74,33,False,False,True,False,grandmaster,14/03/2021
FAMheuQJ7kdFUjZabmH4eDJ_pgSj19LmLS-gR3Y3CmAU8O4,xypherz,611,I,78,57,False,False,True,False,grandmaster,14/03/2021
sN9rJ-0-rKinFENKLo4IRuCqHzSvGTsLXkwd_ytTiyfs,Chifre,426,I,189,175,False,False,True,True,grandmaster,14/03/2021
LjVO0Q5j-O4xhc7yBITsOpbDCRF7hdDyfTkGYsePgE5zfw,Kick a boo,479,I,39,29,False,False,False,True,grandmaster,14/03/2021
nMYJeZ6FMFsQ_5ARsPfoz0magv8WdiFAW9xFYY0dPiUVJw,Ayann,294,I,117,105,False,False,True,False,grandmaster,14/03/2021
fJhz4vPX-MlrKB6Q5y_Rl4Z-UHkI_JINnQLlJiJwu-Aa,Elicit,399,I,78,68,False,False,False,False,grandmaster,14/03/2021
FWIh2JUfUFLpT6u701LZ4dxcI97JHSWBiiqy0B0yU57tWsA,Tar2an,609,I,72,56,False,False,False,False,grandmaster,14/03/2021
MP2rjA4gGeWAJLFprrSRNM7eKIs4-rSRF5cWNo1z0BIjHg,Alyssa Barden,366,I,140,104,False,False,False,True,grandmaster,14/03/2021
7pseeAQwnxjkYACxl6w2-eUVtpFpm4ScUSqNX6jGVwCshA,Shaco,566,I,75,48,False,False,False,False,grandmaster,14/03/2021
5Ao5DtPV_xhz9-UlzTXrcoNx-kw8T-ZCsKSR35NSpHKE,Cm CoL D Curioso,332,I,74,60,False,False,False,False,grandmaster,14/03/2021
1lyKZkGpIz1de8JPuNnMgtw0q0dIp1CrmdJNObs-zvd4oog,ayayayaa,402,I,262,230,False,False,True,False,grandmaster,14/03/2021
5HrjQ1cmJt9XlJFeUPYwo4J-X7F3k8S6XTp265kZ4mILjg,hoId on,639,I,177,154,False,False,True,False,grandmaster,14/03/2021
8XtnOQKUheYSyXSf3Osb6l_SLEntFPAu6dH2u0O2UU11yw,1 minuti PLIS,441,I,242,221,True,False,False,False,grandmaster,14/03/2021
aUkZwnIhOoydb8s30gAXER0eB5mOEU1E4rgwB4f-4U6ekEg,PEOPINTO,383,I,110,62,False,False,False,False,grandmaster,14/03/2021
hqH0GrA06pch0_SwEWYbo0xiQYhSSSZjDfusBbbft0cwsxE,Diego ForIán,376,I,58,44,False,False,False,False,grandmaster,14/03/2021
-sm5bR6i_Prdo5UBwRJ2DSShKqRi_WfEDvPRp9kc_-QiJ6U,NEJlRE HADO,346,I,50,28,False,False,True,False,grandmaster,14/03/2021
mc1As6-mVQXmkZSgNQcygaO0lODw6zLD4Z1_hBwOy6N9skQ,YCN1l8qPPK7rG7RQ,484,I,191,176,False,False,False,False,grandmaster,14/03/2021
uv4-fLF6O3VqN79zXoYo0Qc9v0XUPDXmHH_7mstCJPv8BtWSMMGOxgZCEg,19745,487,I,88,82,False,False,True,False,grandmaster,14/03/2021
t1ZIsrmo67zRmVrZ85hRh4mPOanSkR515lnm8A0HgynlrRI,shui di si chuan,550,I,165,151,False,False,False,False,grandmaster,14/03/2021
oaZoHFubfwJX7kGFYF9rnha2_xOG60M1nOCXG2sRITZ1Des,7zx,352,I,103,63,False,False,False,False,grandmaster,14/03/2021
MJnG8FtfsQiJRuU5eGaH0dAcHYvla8gxALLjQPlNTmh1XM8,säd clöwn,342,I,143,124,False,False,True,False,grandmaster,14/03/2021
26OeS245eZhNsnIpUuhq3Hh-DEPOPKtXBpoXDxyr1772wQ,Nami MoIhadinha,487,I,134,111,False,False,False,False,grandmaster,14/03/2021
c59TjXa3nO3wKEbnNdPFLikIpCIlq5KmIw_Hq90F3SlkvA,twtv xanad0,324,I,180,166,True,False,False,False,grandmaster,14/03/2021
fuG7ETp_-WS-CvPzBorvmn_xEbvlEhk7hRG53p0GQ4ySQ9E,Tengalos,388,I,54,49,False,False,True,False,grandmaster,14/03/2021
4R0A1m1yN4jwFMhTEbZp1Mk0zdsbTWYilt41KqpM0kCO,April 27th,566,I,192,144,False,False,True,False,grandmaster,14/03/2021
iEgQ5IKoWa3j3FB1oLah4zpWrWzpV43VHJHuFjMPguQ6Ig,Castanha,658,I,208,177,False,False,False,True,grandmaster,14/03/2021
-V5VP6ASdpC8oeE7l_XDw4Ksc6oQ433ndRO1yMX9vcE1,Lulu Bobô,330,I,125,126,False,False,True,False,grandmaster,14/03/2021
2NAJsUa4ZCulVrTXwXMtHliiIYvLPUAS08mvXqlLXbBH,RED Namelxrd666,649,I,94,75,False,False,False,False,grandmaster,14/03/2021
9ZXIG2ADKtdoOPtuaSBScWC_MW6dVdj6Q9PgiSzV4zN8J0g,lutscht du,338,I,127,106,False,False,True,False,grandmaster,14/03/2021
acLAMjNY1FS89B36HB-KgLmVF46Cmtn2iFBUyeuDJ6cF,a Seithr,484,I,156,150,False,False,False,False,grandmaster,14/03/2021
THG_LOXxN6iAA-z1KVQajDs1MwueqGKIIcltejoCGVoe,TSK Dekk00,431,I,146,129,False,False,False,True,grandmaster,14/03/2021
MAbKSDmXyF6_5T9X76EGt2bTG6kdk7llHZhhzceq7HQ3aKM,jgrookie1,585,I,210,183,False,False,False,False,grandmaster,14/03/2021
TJuHVXARSSYYlWJLAcbXueMFYldBHgW1D1wFRIIJjF7UaWs,ThePloze,357,I,106,93,True,False,False,False,grandmaster,14/03/2021
NJngN9xSmw28SkowTHlxj8MM8nWiA9RZGNpceIUHOTHmhYw,OU LORD,364,I,128,112,True,False,False,False,grandmaster,14/03/2021
cRztzpCcKr0BZalX-h_JsF4a9zjEfuKdTybuzwNFjeDb,Mythrin,429,I,134,112,False,False,True,False,grandmaster,14/03/2021
3LVfeyS750B9YFjWCGBelUuuoPSUSLQI13jZ94GQupq_iA,Kamursa,325,I,121,107,False,False,True,False,grandmaster,14/03/2021
